,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
3688,U001,200769623,WAL-MAR co,23:10.0,2020,1930800063,00:00.0,00:00.0,00:00.0,NAH4,9912.82,less than 0
3689,U001,200773364,U R M  associates,48:46.9,2020,1930623157,00:00.0,00:00.0,00:00.0,NAA8,94816.96,less than 0
3690,U001,200200340,SPECS associates,18:37.4,2020,1930730154,00:00.0,00:00.0,00:00.0,NAA8,19481.34,0-15
3691,U001,200769623,WAL-MAR llc,00:29.1,2020,1930831024,00:00.0,00:00.0,00:00.0,NAH4,471.56,less than 0
3692,CA02,140104249,SOB foundation,36:36.6,2020,2960628389,00:00.0,00:00.0,00:00.0,CA10,4298.259,0-15
3693,CA02,140105508,DOLLARA foundation,11:15.8,2020,2960617819,00:00.0,00:00.0,00:00.0,CA10,22989.967,less than 0
3694,CA02,140106408,WAL-M ,53:12.2,2020,2960627103,00:00.0,00:00.0,00:00.0,CA10,3922.786,0-15
3695,U001,200915438,GROC us,28:01.6,2020,1930706978,00:00.0,00:00.0,00:00.0,NAA8,44453,less than 0
3696,U001,200418007,AM ,34:55.8,2020,1930782786,00:00.0,00:00.0,00:00.0,NAA8,14380.26,less than 0
3697,U001,200803720,DEC corporation,00:03.7,2020,1930616983,00:00.0,00:00.0,00:00.0,NAM2,7704.87,less than 0
3698,U001,200769623,WAL-MAR corporation,21:57.8,2020,1930566246,00:00.0,00:00.0,00:00.0,NAH4,54165.47,less than 0
3699,U001,100031704,DELHAIZE foundation,15:45.7,2020,1930653030,00:00.0,00:00.0,00:00.0,NAA8,37550,0-15
3700,U001,200726979,BJ'S  associates,25:29.6,2020,1930801676,00:00.0,00:00.0,00:00.0,NAA8,126.92,less than 0
3701,U001,200481695,FAR W corp,31:59.7,2020,1930576608,00:00.0,00:00.0,00:00.0,NAD5,34657.38,0-15
3702,U001,200707822,PUBLI foundation,04:25.0,2020,1930844854,00:00.0,00:00.0,00:00.0,NAA8,22688.39,less than 0
3703,U001,200776463,KROGE trust,26:12.5,2020,1930823081,00:00.0,00:00.0,00:00.0,NAA8,111135.02,less than 0
3704,U001,200769623,WAL-MAR ,16:55.7,2020,1930684853,00:00.0,00:00.0,00:00.0,NAH4,13634.5,less than 0
3705,U001,200769623,WAL-MAR foundation,32:14.4,2020,1930849860,00:00.0,00:00.0,00:00.0,NAH4,6835.99,less than 0
3706,U001,200399141,HEARTHSI us,51:58.6,2020,1930594633,00:00.0,00:00.0,00:00.0,NAVQ,44743.8,16-30
3707,U001,200799367,MCL foundation,24:13.9,2020,1930622880,00:00.0,00:00.0,00:00.0,NAGD,1410.69,less than 0
3708,U001,200353024,DECA foundation,06:06.9,2020,1930877741,00:00.0,00:00.0,00:00.0,NAM4,61.14,less than 0
3709,U001,200782772,ASSOC G ,28:17.9,2020,1930880595,00:00.0,00:00.0,00:00.0,NAA8,8538.56,less than 0
3710,U001,200785971,SYSCO  ,10:21.2,2020,1930604635,00:00.0,00:00.0,00:00.0,NAA8,28038.18,0-15
3711,U001,200759878,SA ,27:24.1,2020,1930651666,00:00.0,00:00.0,00:00.0,NAH4,11806.4,less than 0
3712,U001,200704858,WAKE foundation,20:38.3,2020,1930861141,00:00.0,00:00.0,00:00.0,NAA8,89303.46,less than 0
3713,U001,200078854,MC A trust,02:26.7,2020,1930589667,00:00.0,00:00.0,00:00.0,NAA8,11657.49,less than 0
3714,U001,200772670,ASSOCIAT co,14:36.6,2020,1930830557,00:00.0,00:00.0,00:00.0,NAU5,1441.66,less than 0
3715,U001,200759878,SA co,36:41.1,2020,1930772615,00:00.0,00:00.0,00:00.0,NAH4,13603.02,less than 0
3716,U001,200769623,WAL-MAR systems,39:58.4,2020,1930597396,00:00.0,00:00.0,00:00.0,NAH4,30667.07,less than 0
3717,U001,200769623,WAL-MAR trust,53:06.7,2020,1930709042,00:00.0,00:00.0,00:00.0,NAH4,32752.83,less than 0
3718,U001,200418007,AM corporation,05:11.9,2020,1930827652,00:00.0,00:00.0,00:00.0,NAA8,41932.8,less than 0
3719,U001,200701040,SOUTHE systems,15:51.9,2020,1930799536,00:00.0,00:00.0,00:00.0,NAA8,24686.59,less than 0
3720,U001,200705372,FR us,10:56.5,2020,1930777521,00:00.0,00:00.0,00:00.0,NAA8,70864.76,less than 0
3721,U001,200769623,WAL-MAR in,49:01.3,2020,1930708664,00:00.0,00:00.0,00:00.0,NAH4,37778.68,less than 0
3722,U001,200756072,REINHA co,29:26.1,2020,1930788560,00:00.0,00:00.0,00:00.0,NAA8,11930,less than 0
3723,U001,200769623,WAL-MAR systems,31:26.9,2020,1930709904,00:00.0,00:00.0,00:00.0,NAH4,1858.45,less than 0
3724,U001,200152991,JET associates,39:22.9,2020,1930647450,00:00.0,00:00.0,00:00.0,NAA8,19375.78,less than 0
3725,U001,200754118,ARMY corp,24:38.8,2020,1930820599,00:00.0,00:00.0,00:00.0,NAA8,1111.32,0-15
3726,U001,200769623,WAL-MAR llc,51:37.5,2020,1930682883,00:00.0,00:00.0,00:00.0,NAH4,8885.57,less than 0
3727,U001,200769623,WAL-MAR in,40:43.0,2020,1930752857,00:00.0,00:00.0,00:00.0,NAH4,58602.35,less than 0
3728,U001,200781803,JRD ,12:27.1,2020,1930683667,00:00.0,00:00.0,00:00.0,NAD1,4087.71,less than 0
3729,U001,200744019,TARG trust,50:10.3,2020,1930689656,00:00.0,00:00.0,00:00.0,NAA8,101567.35,0-15
3730,U001,200750051,ALBER in,15:32.6,2020,1930810275,00:00.0,00:00.0,00:00.0,NAA8,111060.42,less than 0
3731,U001,200820380,SMITH'S corp,35:37.1,2020,1930797417,00:00.0,00:00.0,00:00.0,NAA8,71322.26,less than 0
3732,U001,200769623,WAL-MAR in,14:29.6,2020,1930854574,00:00.0,00:00.0,00:00.0,NAH4,13370.04,less than 0
3733,U001,200769623,WAL-MAR co,23:29.8,2020,1930747167,00:00.0,00:00.0,00:00.0,NAH4,50178.61,less than 0
3734,U001,200706844,WINC us,38:33.3,2020,1930811099,00:00.0,00:00.0,00:00.0,NAA8,32595.28,0-15
3735,U001,200769623,WAL-MAR foundation,52:31.9,2020,1930606828,00:00.0,00:00.0,00:00.0,NAH4,1084.22,less than 0
3736,CA02,140104440,SO us,47:54.7,2020,2960625324,00:00.0,00:00.0,00:00.0,CA10,4298.259,0-15
3737,U001,200769623,WAL-MAR corp,29:53.3,2020,1930851102,00:00.0,00:00.0,00:00.0,NAH4,5246.24,less than 0
3738,U001,200827835,T MA llc,53:50.9,2020,1930725915,00:00.0,00:00.0,00:00.0,NAVQ,2579.84,0-15
3739,U001,200769623,WAL-MAR associates,22:33.4,2020,1930647604,00:00.0,00:00.0,00:00.0,NAH4,38252.05,less than 0
3740,U001,200744019,TARG us,18:36.1,2020,1930767354,00:00.0,00:00.0,00:00.0,NAA8,5086.83,0-15
3741,U001,200706844,WINC co,15:52.4,2020,1930699617,00:00.0,00:00.0,00:00.0,NAA8,32130.38,0-15
3742,U001,200769623,WAL-MAR associates,34:41.5,2020,1930717829,00:00.0,00:00.0,00:00.0,NAH4,32056.14,less than 0
3743,U001,200782669,SYGMA trust,05:55.2,2020,1930611377,00:00.0,00:00.0,00:00.0,NAD1,13498.25,less than 0
3744,U001,200230690,DECA co,32:50.0,2020,1930599367,00:00.0,00:00.0,00:00.0,NAM4,430.32,less than 0
3745,U001,200526831,PERISH llc,47:44.5,2020,1930838707,00:00.0,00:00.0,00:00.0,NAA8,25257.05,less than 0
3746,U001,200754278,MBM  llc,03:45.5,2020,1930665985,00:00.0,00:00.0,00:00.0,NAA8,18930.87,less than 0
3747,U001,200762301,C&S WH associates,23:38.7,2020,1930834011,00:00.0,00:00.0,00:00.0,NAC6,61205.39,less than 0
3748,U001,200726979,BJ'S  us,01:17.6,2020,1930571804,00:00.0,00:00.0,00:00.0,NAA8,489.31,less than 0
3749,U001,200769623,WAL-MAR trust,47:09.4,2020,1930651992,00:00.0,00:00.0,00:00.0,NAH4,15803.85,less than 0
3750,U001,200750051,ALBER corp,44:05.2,2020,1930670714,00:00.0,00:00.0,00:00.0,NAA8,93830.28,less than 0
3751,U001,200744019,TARG llc,46:19.4,2020,1930844055,00:00.0,00:00.0,00:00.0,NAA8,17762.9,0-15
3752,U001,200744019,TARG associates,43:47.9,2020,1930847444,00:00.0,00:00.0,00:00.0,NAA8,15490.05,0-15
3753,CA02,140104225,SAVE-ON- associates,20:30.0,2020,2960616667,00:00.0,00:00.0,00:00.0,CA10,83947.472,0-15
3754,U001,100031704,DELHAIZE associates,29:06.4,2020,1930641579,00:00.0,00:00.0,00:00.0,NAA8,116221.47,0-15
3755,U001,200726979,BJ'S  ,50:15.8,2020,1930821476,00:00.0,00:00.0,00:00.0,NAA8,736.25,less than 0
3756,CA02,140104234,DEALER foundation,47:46.5,2020,2960616674,00:00.0,00:00.0,00:00.0,CA10,1046.864,0-15
3757,U001,200592182,DECA foundation,27:38.9,2020,1930876918,00:00.0,00:00.0,00:00.0,NAM4,7236.9,less than 0
3758,U001,200772670,ASSOCIAT trust,26:10.4,2020,1930806452,00:00.0,00:00.0,00:00.0,NAU5,109.07,less than 0
3759,U001,200769623,WAL-MAR llc,30:21.3,2020,1930647533,00:00.0,00:00.0,00:00.0,NAH4,1898.2,less than 0
3760,U001,200803720,DEC ,44:17.9,2020,1930692150,00:00.0,00:00.0,00:00.0,NAM2,6090.35,less than 0
3761,U001,200707822,PUBLI corp,52:04.7,2020,1930739643,00:00.0,00:00.0,00:00.0,NAA8,556.22,less than 0
3762,U001,200769623,WAL-MAR us,25:07.1,2020,1930661514,00:00.0,00:00.0,00:00.0,NAH4,3797.1,less than 0
3763,U001,200793088,DEMOU associates,05:16.3,2020,1930723153,00:00.0,00:00.0,00:00.0,NAA8,42191.1,less than 0
3764,U001,200704858,WAKE co,47:00.3,2020,1930727345,00:00.0,00:00.0,00:00.0,NAA8,8219.95,0-15
3765,CA02,140104429,COSTCO ,53:45.7,2020,2960626873,00:00.0,00:00.0,00:00.0,CA10,19842.9,0-15
3766,U001,200726979,BJ'S  co,32:14.1,2020,1930654223,00:00.0,00:00.0,00:00.0,NAA8,292.91,less than 0
3767,U001,200769623,WAL-MAR corporation,57:02.7,2020,1930647238,00:00.0,00:00.0,00:00.0,NAH4,7033.02,less than 0
3768,U001,200726979,BJ'S  ,01:14.9,2020,1930674863,00:00.0,00:00.0,00:00.0,NAA8,804.56,less than 0
3769,U001,200407025,ALBERT us,09:19.2,2020,1930806466,00:00.0,00:00.0,00:00.0,NAA8,55075.21,less than 0
3770,U001,200769623,WAL-MAR foundation,25:01.6,2020,1930593643,00:00.0,00:00.0,00:00.0,NAH4,16373.84,less than 0
3771,U001,200769623,WAL-MAR trust,34:04.4,2020,1930834258,00:00.0,00:00.0,00:00.0,NAH4,16789.88,less than 0
3772,U001,200797984,PIGGLY co,19:08.3,2020,1930686250,00:00.0,00:00.0,00:00.0,NAA8,120453.29,less than 0
3773,U001,200718130,SYSCO F in,48:15.2,2020,1930784772,00:00.0,00:00.0,00:00.0,NAA8,17416.78,less than 0
3774,U001,200739006,AL us,39:10.0,2020,1930729170,00:00.0,00:00.0,00:00.0,NAA8,12601.8,less than 0
3775,U001,200769623,WAL-MAR corp,57:42.1,2020,1930711214,00:00.0,00:00.0,00:00.0,NAH4,16238.98,less than 0
3776,U001,200769623,WAL-MAR ,14:41.0,2020,1930777732,00:00.0,00:00.0,00:00.0,NAH4,9384.29,less than 0
3777,U001,200353024,DECA co,05:45.7,2020,1930756422,00:00.0,00:00.0,00:00.0,NAM1,33789.06,less than 0
3778,U001,200706844,WINC corporation,31:00.1,2020,1930688590,00:00.0,00:00.0,00:00.0,NAA8,39823.68,0-15
3779,U001,200705742,DOT corp,00:52.9,2020,1930729229,00:00.0,00:00.0,00:00.0,NAA8,16768.02,less than 0
3780,U001,200820380,SMITH'S corporation,33:51.2,2020,1930778802,00:00.0,00:00.0,00:00.0,NAA8,82828.12,less than 0
3781,U001,CCU013,KRAFT F us,18:33.2,2020,1930586688,00:00.0,00:00.0,00:00.0,NAX2,12297.6,31-45
3782,U001,200744019,TARG llc,02:45.3,2020,1930653303,00:00.0,00:00.0,00:00.0,NAA8,19584.29,0-15
3783,U001,200793568,SUPE ,06:10.7,2020,1930669429,00:00.0,00:00.0,00:00.0,NAA8,8808.14,less than 0
3784,U001,200769623,WAL-MAR llc,03:53.7,2020,1930849404,00:00.0,00:00.0,00:00.0,NAH4,1898.2,less than 0
3785,U001,200769623,WAL-MAR trust,13:56.1,2020,1930692799,00:00.0,00:00.0,00:00.0,NAH4,64822.19,less than 0
3786,U001,200769623,WAL-MAR co,36:18.7,2020,1930692301,00:00.0,00:00.0,00:00.0,NAH4,48971.05,less than 0
3787,U001,200148860,DOLLA trust,03:28.7,2020,1930635817,00:00.0,00:00.0,00:00.0,NAA8,39839.96,less than 0
3788,U001,200769623,WAL-MAR co,27:45.9,2020,1930675766,00:00.0,00:00.0,00:00.0,NAH4,12291.12,less than 0
3789,U001,200762301,C&S WH foundation,16:48.9,2020,1930855170,00:00.0,00:00.0,00:00.0,NAC6,125633.35,less than 0
3790,CA02,140105686,SYSC systems,12:10.5,2020,2960624313,00:00.0,00:00.0,00:00.0,CA10,59226.692,0-15
3791,U001,200794332,COST trust,39:08.4,2020,1930738952,00:00.0,00:00.0,00:00.0,NAAX,2647.28,less than 0
3792,U001,200803720,DEC us,25:37.2,2020,1930692145,00:00.0,00:00.0,00:00.0,NAM4,3034.63,less than 0
3793,CA02,140106408,WAL-M us,09:32.9,2020,2960630945,00:00.0,00:00.0,00:00.0,CA10,7498.029,16-30
3794,U001,200739534,OK in,07:08.5,2020,1930732359,00:00.0,00:00.0,00:00.0,NAA8,77482.4,less than 0
3795,U001,200769623,WAL-MAR in,39:10.0,2020,1930884643,00:00.0,00:00.0,00:00.0,NAH4,22313.12,less than 0
3796,U001,200965912,C&S W associates,38:13.5,2020,1930802289,00:00.0,00:00.0,00:00.0,NAC6,80201.66,less than 0
3797,U001,200769623,WAL-MAR in,47:20.4,2020,1930698815,00:00.0,00:00.0,00:00.0,NAH4,48589.01,less than 0
3798,U001,200762301,C&S WH ,14:55.5,2020,1930802610,00:00.0,00:00.0,00:00.0,NAC6,34438.87,less than 0
3799,U001,200769623,WAL-MAR foundation,35:02.1,2020,1930874185,00:00.0,00:00.0,00:00.0,NAH4,1518.56,less than 0
3800,U001,200769623,WAL-MAR ,55:44.5,2020,1930861845,00:00.0,00:00.0,00:00.0,NAH4,3886.51,less than 0
3801,U001,200769623,WAL-MAR co,34:02.5,2020,1930832786,00:00.0,00:00.0,00:00.0,NAH4,29543.32,less than 0
3802,U001,200726979,BJ'S  corp,35:38.1,2020,1930587861,00:00.0,00:00.0,00:00.0,NAA8,64.86,less than 0
3803,U001,200754118,ARMY corp,08:27.1,2020,1930861279,00:00.0,00:00.0,00:00.0,NAM3,51.02,less than 0
3804,U001,200732755,KROGER trust,52:49.0,2020,1930756130,00:00.0,00:00.0,00:00.0,NAA8,82903.74,less than 0
3805,U001,200726979,BJ'S  corporation,59:58.2,2020,1930773671,00:00.0,00:00.0,00:00.0,NAA8,63.46,less than 0
3806,U001,200726979,BJ'S  ,36:15.2,2020,1930781294,00:00.0,00:00.0,00:00.0,NAA8,82.82,less than 0
3807,U001,200769623,WAL-MAR co,36:33.1,2020,1930670089,00:00.0,00:00.0,00:00.0,NAH4,11250.8,less than 0
3808,U001,200965912,C&S W associates,00:36.4,2020,1930716054,00:00.0,00:00.0,00:00.0,NAGD,2563.63,less than 0
3809,U001,200793568,SUPE co,50:13.0,2020,1930645519,00:00.0,00:00.0,00:00.0,NAA8,67208.65,less than 0
3810,U001,200435191,C& corporation,56:25.2,2020,1930618953,00:00.0,00:00.0,00:00.0,NAGD,889.63,less than 0
3811,U001,200726979,BJ'S  co,20:46.2,2020,1930585106,00:00.0,00:00.0,00:00.0,NAA8,265.41,less than 0
3812,U001,200769623,WAL-MAR llc,20:03.2,2020,1930652358,00:00.0,00:00.0,00:00.0,NAH4,61166.57,less than 0
3813,U001,200353024,DECA us,20:01.8,2020,1930876514,00:00.0,00:00.0,00:00.0,NAM2,5759.43,less than 0
3814,U001,200769623,WAL-MAR llc,35:57.2,2020,1930837700,00:00.0,00:00.0,00:00.0,NAH4,13502.51,less than 0
3815,U001,200769623,WAL-MAR co,58:53.5,2020,1930727151,00:00.0,00:00.0,00:00.0,NAH4,10177.19,less than 0
3816,CA02,100012991,CJR WH in,18:21.2,2020,2960626848,00:00.0,00:00.0,00:00.0,CA10,18087.132,0-15
3817,U001,200803720,DEC associates,44:17.9,2020,1930818792,00:00.0,00:00.0,00:00.0,NAM2,9516.62,less than 0
3818,CA02,140104409,LOB foundation,30:39.5,2020,2960626179,00:00.0,00:00.0,00:00.0,CA10,7609.28,0-15
3819,U001,200769623,WAL-MAR llc,27:59.0,2020,1930581032,00:00.0,00:00.0,00:00.0,NAH4,177.78,less than 0
3820,U001,200759878,SA systems,02:48.9,2020,1930648365,00:00.0,00:00.0,00:00.0,NAH4,27409.15,less than 0
3821,U001,200726979,BJ'S  associates,34:07.9,2020,1930789748,00:00.0,00:00.0,00:00.0,NAA8,99.54,less than 0
3822,U001,200755701,ASSOCI ,40:30.2,2020,1930721194,00:00.0,00:00.0,00:00.0,NAA8,110201.79,less than 0
3823,U001,200707741,SMART &  corporation,06:08.9,2020,1930797298,00:00.0,00:00.0,00:00.0,NAA8,39235.54,less than 0
3824,U001,200794332,COST in,23:36.3,2020,1930704605,00:00.0,00:00.0,00:00.0,NAAX,52502.72,less than 0
3825,U001,200769623,WAL-MAR co,43:31.8,2020,1930712231,00:00.0,00:00.0,00:00.0,NAH4,581.27,less than 0
3826,U001,200755701,ASSOCI systems,05:24.6,2020,1930600113,00:00.0,00:00.0,00:00.0,NAA8,35438.26,less than 0
3827,U001,200764795,SYSCO  associates,54:42.2,2020,1930693572,00:00.0,00:00.0,00:00.0,NAA8,28858.92,less than 0
3828,U001,200769623,WAL-MAR in,14:19.8,2020,1930714953,00:00.0,00:00.0,00:00.0,NAH4,8864.2,less than 0
3829,U001,200704858,WAKE in,21:31.0,2020,1930692850,00:00.0,00:00.0,00:00.0,NAA8,87298.22,less than 0
3830,CA02,140104440,SO corporation,49:08.4,2020,2960617914,00:00.0,00:00.0,00:00.0,CA10,86382.282,0-15
3831,U001,200704045,RA foundation,36:46.9,2020,1930674886,00:00.0,00:00.0,00:00.0,NAA8,19436.33,less than 0
3832,U001,200744019,TARG us,55:51.3,2020,1930654320,00:00.0,00:00.0,00:00.0,NAA8,3715.34,less than 0
3833,U001,200769623,WAL-MAR foundation,55:53.3,2020,1930635448,00:00.0,00:00.0,00:00.0,NAH4,2007.5,less than 0
3834,U001,200762301,C&S WH in,14:21.0,2020,1930858992,00:00.0,00:00.0,00:00.0,NAC6,82835.42,less than 0
3835,U001,200761734,H E BUT llc,14:07.4,2020,1930637033,00:00.0,00:00.0,00:00.0,NAA8,8588.13,less than 0
3836,U001,200794332,COST llc,42:44.8,2020,1930624163,00:00.0,00:00.0,00:00.0,NAAX,31296.75,less than 0
3837,U001,200769623,WAL-MAR llc,10:19.5,2020,1930851081,00:00.0,00:00.0,00:00.0,NAH4,11008.19,less than 0
3838,U001,200020431,DEC foundation,02:45.6,2020,1930599554,00:00.0,00:00.0,00:00.0,NAM4,165.48,less than 0
3839,U001,200769623,WAL-MAR corp,25:54.1,2020,1930834134,00:00.0,00:00.0,00:00.0,NAH4,161.84,less than 0
3840,U001,200772670,ASSOCIAT systems,17:31.0,2020,1930777604,00:00.0,00:00.0,00:00.0,NAU5,42610.44,less than 0
3841,U001,200290370,BARGAIN  in,17:47.0,2020,1930675155,00:00.0,00:00.0,00:00.0,NAA8,5358.08,0-15
3842,U001,200752302,KROGER ,29:33.3,2020,1930795209,00:00.0,00:00.0,00:00.0,NAA8,66581.42,less than 0
3843,U001,200726979,BJ'S  ,54:14.2,2020,1930780534,00:00.0,00:00.0,00:00.0,NAA8,244.79,less than 0
3844,U001,200769623,WAL-MAR in,32:56.2,2020,1930886409,00:00.0,00:00.0,00:00.0,NAH4,40672.48,less than 0
3845,U001,200777735,NASH  trust,17:48.0,2020,1930764932,00:00.0,00:00.0,00:00.0,NAA8,52168.94,less than 0
3846,U001,200769623,WAL-MAR co,14:39.4,2020,1930867315,00:00.0,00:00.0,00:00.0,NAH4,2173.16,less than 0
3847,U001,200148860,DOLLA trust,05:24.0,2020,1930686562,00:00.0,00:00.0,00:00.0,NAA8,94691.89,less than 0
3848,U001,200610381,MERCHAN us,51:40.7,2020,1930796704,00:00.0,00:00.0,00:00.0,NAA8,16529.46,less than 0
3849,U001,200720238,WOODM trust,55:10.6,2020,1930718180,00:00.0,00:00.0,00:00.0,NAA8,149849.51,0-15
3850,U001,100031704,DELHAIZE corporation,33:48.5,2020,1930796737,00:00.0,00:00.0,00:00.0,NAA8,36870.25,0-15
3851,U001,200769623,WAL-MAR us,12:11.8,2020,1930713277,00:00.0,00:00.0,00:00.0,NAH4,30011.18,less than 0
3852,U001,200762301,C&S WH in,49:19.7,2020,1930760618,00:00.0,00:00.0,00:00.0,NAC6,95002.11,less than 0
3853,U001,200762301,C&S WH co,45:33.2,2020,1930808476,00:00.0,00:00.0,00:00.0,NAC6,66990.01,less than 0
3854,U001,200744019,TARG in,06:46.1,2020,1930692686,00:00.0,00:00.0,00:00.0,NAA8,30658.18,0-15
3855,U001,200726979,BJ'S  ,04:15.1,2020,1930654889,00:00.0,00:00.0,00:00.0,NAA8,352.52,less than 0
3856,U001,200712105,WALG ,09:06.2,2020,1930673088,00:00.0,00:00.0,00:00.0,NAA8,97696.06,0-15
3857,U002,200978592,PLAZA associates,02:49.8,2020,1990571530,00:00.0,00:00.0,00:00.0,NAG2,68481.23,0-15
3858,U001,200793568,SUPE corporation,10:54.9,2020,1930700747,00:00.0,00:00.0,00:00.0,NAA8,8580.14,less than 0
3859,U001,200769623,WAL-MAR in,50:00.2,2020,1930727095,00:00.0,00:00.0,00:00.0,NAH4,4705.93,less than 0
3860,U001,200353024,DECA in,16:20.0,2020,1930690667,00:00.0,00:00.0,00:00.0,NAM2,702.24,less than 0
3861,U001,200769623,WAL-MAR us,12:58.9,2020,1930874154,00:00.0,00:00.0,00:00.0,NAH4,5174.33,less than 0
3862,U001,200704045,RA us,06:21.2,2020,1930687968,00:00.0,00:00.0,00:00.0,NAA8,91506.61,less than 0
3863,CA02,140104475,FOC us,30:13.6,2020,2960620711,00:00.0,00:00.0,00:00.0,CA10,81242.532,0-15
3864,U001,200759878,SA foundation,45:22.6,2020,1930597954,00:00.0,00:00.0,00:00.0,NAH4,40916.7,less than 0
3865,U001,200353024,DECA corp,45:42.9,2020,1930690643,00:00.0,00:00.0,00:00.0,NAM4,186.72,less than 0
3866,U001,200793568,SUPE trust,20:49.3,2020,1930785396,00:00.0,00:00.0,00:00.0,NAA8,76912.74,less than 0
3867,U001,200769369,DI trust,31:29.9,2020,1930858193,00:00.0,00:00.0,00:00.0,NAA8,34939.66,less than 0
3868,U001,200762301,C&S WH systems,43:09.4,2020,1930716940,00:00.0,00:00.0,00:00.0,NAGD,1849.24,less than 0
3869,U001,200772670,ASSOCIAT corp,08:43.7,2020,1930760784,00:00.0,00:00.0,00:00.0,NAU5,74624.98,less than 0
3870,U001,200936373,SUPE foundation,21:41.0,2020,1930666007,00:00.0,00:00.0,00:00.0,NAA8,78370.02,less than 0
3871,U001,200772670,ASSOCIAT associates,50:33.0,2020,1930862806,00:00.0,00:00.0,00:00.0,NAU5,3747.83,less than 0
3872,U001,200762301,C&S WH in,31:23.3,2020,1930651729,00:00.0,00:00.0,00:00.0,NAC6,16156.14,less than 0
3873,CA02,140106408,WAL-M co,17:43.4,2020,2960619210,00:00.0,00:00.0,00:00.0,CA10,116735.507,0-15
3874,U001,200020431,DEC foundation,05:35.2,2020,1930599297,00:00.0,00:00.0,00:00.0,NAM4,2311.88,less than 0
3875,U001,200762301,C&S WH associates,23:33.2,2020,1930575482,00:00.0,00:00.0,00:00.0,NAGD,2356.31,less than 0
3876,U001,200769623,WAL-MAR corporation,11:34.5,2020,1930704004,00:00.0,00:00.0,00:00.0,NAH4,2352.97,less than 0
3877,U001,200769623,WAL-MAR in,29:08.6,2020,1930843002,00:00.0,00:00.0,00:00.0,NAH4,41765.93,less than 0
3878,U001,200707741,SMART &  corp,08:00.7,2020,1930825878,00:00.0,00:00.0,00:00.0,NAA8,85272.59,less than 0
3879,U001,100057168,CO associates,28:04.6,2020,1930793051,00:00.0,00:00.0,00:00.0,NAGD,42.66,less than 0
3880,U001,200772670,ASSOCIAT trust,34:21.3,2020,1930791281,00:00.0,00:00.0,00:00.0,NAU5,803.34,less than 0
3881,U001,200759878,SA co,52:30.0,2020,1930692967,00:00.0,00:00.0,00:00.0,NAH4,23036.74,less than 0
3882,U001,200769623,WAL-MAR systems,49:32.2,2020,1930647699,00:00.0,00:00.0,00:00.0,NAH4,7470.08,less than 0
3883,U001,200772670,ASSOCIAT systems,15:27.4,2020,1930711986,00:00.0,00:00.0,00:00.0,NAU5,53461.99,less than 0
3884,U001,200769623,WAL-MAR foundation,57:34.5,2020,1930660478,00:00.0,00:00.0,00:00.0,NAH4,41949.66,less than 0
3885,U001,200729942,SA foundation,09:33.0,2020,1930843502,00:00.0,00:00.0,00:00.0,NAA8,17014.73,less than 0
3886,U001,200965912,C&S W llc,17:09.5,2020,1930724470,00:00.0,00:00.0,00:00.0,NAC6,104857.97,less than 0
3887,U001,200769623,WAL-MAR us,34:41.9,2020,1930645736,00:00.0,00:00.0,00:00.0,NAH4,3421.92,less than 0
3888,U001,200769623,WAL-MAR llc,40:12.6,2020,1930768249,00:00.0,00:00.0,00:00.0,NAH4,24186.8,less than 0
3889,U001,200726979,BJ'S  corporation,09:59.7,2020,1930827401,00:00.0,00:00.0,00:00.0,NAA8,107.17,less than 0
3890,U002,200978592,PLAZA associates,02:49.8,2020,1990571531,00:00.0,00:00.0,00:00.0,NAG2,69671.04,0-15
3891,U001,200772595,SAFEW associates,17:48.7,2020,1930660815,00:00.0,00:00.0,00:00.0,NAGD,6797.12,less than 0
3892,U001,200418007,AM co,19:17.0,2020,1930653326,00:00.0,00:00.0,00:00.0,NAGD,184.56,less than 0
3893,U001,200418007,AM in,25:55.2,2020,1930780223,00:00.0,00:00.0,00:00.0,NAA8,1192,less than 0
3894,CA02,100035505,COUN systems,49:09.8,2020,2960627976,00:00.0,00:00.0,00:00.0,CA10,9348.633,0-15
3895,U001,200781803,JRD trust,53:05.8,2020,1930729133,00:00.0,00:00.0,00:00.0,NAD1,1741,less than 0
3896,U001,200646464,CUSTOMI in,59:05.1,2020,1930725322,00:00.0,00:00.0,00:00.0,NAA8,9264.32,less than 0
3897,U001,200769623,WAL-MAR corp,48:34.8,2020,1930580088,00:00.0,00:00.0,00:00.0,NAH4,31977.16,less than 0
3898,U001,200769623,WAL-MAR co,03:01.7,2020,1930732404,00:00.0,00:00.0,00:00.0,NAH4,14196.58,less than 0
3899,U001,200769623,WAL-MAR systems,27:29.8,2020,1930714002,00:00.0,00:00.0,00:00.0,NAH4,2555.59,less than 0
3900,U001,200704045,RA foundation,23:15.5,2020,1930642643,00:00.0,00:00.0,00:00.0,NAA8,777.41,less than 0
3901,U001,200799538,UNITE co,18:07.9,2020,1930780569,00:00.0,00:00.0,00:00.0,NAGD,5969.82,less than 0
3902,U001,200785971,SYSCO  corp,23:26.2,2020,1930675959,00:00.0,00:00.0,00:00.0,NAA8,9069.45,0-15
3903,U001,200752302,KROGER corp,59:32.4,2020,1930725344,00:00.0,00:00.0,00:00.0,NAA8,13678.14,less than 0
